,Unnamed: 0,Unnamed: 0_x,SEASON,AVY_DANGER,AWND,SNOW,FIVE_DAY_SNOWFALL,TMAX_SWING,TMAX_SWING_FROM_AVE,WDF5,HS_CM,SETTLEMENT/MELT,Surf Temp (C),T-10 (C),T-20 (C),X24_HR_MAX,24HRMAX_SWING,24 HR MIN,date,year_x,month_x,day_x,Unnamed: 0_y,temp_max,temp_min,water_equivalent,snow_fall,snow_depth_6am,wind_speed_sum,sunshine_percent,west_wind_hours,northwest_wind_hours,year_y,month_y,day_y,prevailing_wind_E,prevailing_wind_N,prevailing_wind_NE,prevailing_wind_NW,prevailing_wind_S,prevailing_wind_SE,prevailing_wind_SW,prevailing_wind_W,prevailing_wind_na
1244,1244,1157,2018/2019,2.0,20.8,0.0,6.5,11.0,-2.8,300.0,,,,,,,,,2019-04-11,2019.0,4.0,11.0,30781,24,4,0.0,0.0,11.0,499,100,0,9,2019,4,11,0,0,0,1,0,0,0,0,0
1245,1245,1158,2018/2019,2.0,46.53,0.0,6.3,17.0,14.6,240.0,,,,,,,,,2019-04-12,2019.0,4.0,12.0,30782,41,20,0.15,0.0,11.0,1117,4,18,0,2019,4,12,0,0,0,0,0,0,0,1,0
1246,1246,1158,2018/2019,2.0,46.53,0.0,6.3,17.0,14.6,240.0,,,,,,,,,2019-04-12,2019.0,4.0,12.0,30782,41,20,0.15,0.0,11.0,1117,4,18,0,2019,4,12,0,0,0,0,0,0,0,1,0
1247,1247,1159,2018/2019,2.0,55.7,0.0,3.0,0.0,12.8,260.0,,,,,,,,,2019-04-13,2019.0,4.0,13.0,30783,41,28,0.09,0.0,5.0,1339,31,24,0,2019,4,13,0,0,0,0,0,0,0,1,0
1248,1248,1159,2018/2019,2.0,55.7,0.0,3.0,0.0,12.8,260.0,,,,,,,,,2019-04-13,2019.0,4.0,13.0,30783,41,28,0.09,0.0,5.0,1339,31,24,0,2019,4,13,0,0,0,0,0,0,0,1,0
1249,1249,1160,2018/2019,1.0,52.57,0.0,1.1,4.0,14.8,290.0,,,,,,,,,2019-04-14,2019.0,4.0,14.0,30784,45,24,0.22,0.0,4.0,1259,33,14,0,2019,4,14,0,0,0,0,0,0,0,1,0
1250,1250,1160,2018/2019,1.0,52.57,0.0,1.1,4.0,14.8,290.0,,,,,,,,,2019-04-14,2019.0,4.0,14.0,30784,45,24,0.22,0.0,4.0,1259,33,14,0,2019,4,14,0,0,0,0,0,0,0,1,0
1251,1251,1161,2018/2019,1.0,55.7,1.6,1.6,0.0,12.2,290.0,,,,,,,,,2019-04-15,2019.0,4.0,15.0,30785,45,12,0.97,1.6,1.0,1335,4,19,0,2019,4,15,0,0,0,0,0,0,0,1,0
1252,1252,1161,2018/2019,1.0,55.7,1.6,1.6,0.0,12.2,290.0,,,,,,,,,2019-04-15,2019.0,4.0,15.0,30785,45,12,0.97,1.6,1.0,1335,4,19,0,2019,4,15,0,0,0,0,0,0,0,1,0
1253,1253,1162,2018/2019,1.0,82.32,1.5,3.1,-29.0,-23.2,290.0,,,,,,,,,2019-04-16,2019.0,4.0,16.0,30786,16,12,0.28,1.5,2.0,1972,0,8,15,2019,4,16,0,0,0,1,0,0,0,0,0
1254,1254,1162,2018/2019,1.0,82.32,1.5,3.1,-29.0,-23.2,290.0,,,,,,,,,2019-04-16,2019.0,4.0,16.0,30786,16,12,0.28,1.5,2.0,1972,0,8,15,2019,4,16,0,0,0,1,0,0,0,0,0
1255,1255,1163,2018/2019,1.0,28.86,0.0,3.1,9.0,-12.6,330.0,,,,,,,,,2019-04-17,2019.0,4.0,17.0,30787,25,15,0.0,0.0,2.0,692,92,1,18,2019,4,17,0,0,0,1,0,0,0,0,0
1256,1256,1163,2018/2019,1.0,28.86,0.0,3.1,9.0,-12.6,330.0,,,,,,,,,2019-04-17,2019.0,4.0,17.0,30787,25,15,0.0,0.0,2.0,692,92,1,18,2019,4,17,0,0,0,1,0,0,0,0,0
1257,1257,1164,2018/2019,1.0,39.37,0.2,3.3,17.0,7.6,240.0,,,,,,,,,2019-04-18,2019.0,4.0,18.0,30788,42,18,0.23,0.2,2.0,945,8,0,0,2019,4,18,0,0,0,0,1,0,0,0,0
1258,1258,1164,2018/2019,1.0,39.37,0.2,3.3,17.0,7.6,240.0,,,,,,,,,2019-04-18,2019.0,4.0,18.0,30788,42,18,0.23,0.2,2.0,945,8,0,0,2019,4,18,0,0,0,0,1,0,0,0,0
1259,1259,1165,2018/2019,1.0,45.86,0.0,3.3,5.0,12.4,240.0,,,,,,,,,2019-04-19,2019.0,4.0,19.0,30789,47,41,0.23,0.0,1.0,1102,7,9,0,2019,4,19,0,0,0,0,0,0,1,0,0
1260,1260,1165,2018/2019,1.0,45.86,0.0,3.3,5.0,12.4,240.0,,,,,,,,,2019-04-19,2019.0,4.0,19.0,30789,47,41,0.23,0.0,1.0,1102,7,9,0,2019,4,19,0,0,0,0,0,0,1,0,0
1261,1261,1166,2018/2019,2.0,42.5,0.0,1.7,2.0,14.0,240.0,,,,,,,,,2019-04-20,2019.0,4.0,20.0,30790,49,43,1.11,0.0,0.0,1023,0,0,0,2019,4,20,0,0,0,0,1,0,0,0,0
1262,1262,1166,2018/2019,2.0,42.5,0.0,1.7,2.0,14.0,240.0,,,,,,,,,2019-04-20,2019.0,4.0,20.0,30790,49,43,1.11,0.0,0.0,1023,0,0,0,2019,4,20,0,0,0,0,1,0,0,0,0
1263,1263,1167,2018/2019,1.0,23.71,0.0,0.2,-4.0,9.2,170.0,,,,,,,,,2019-04-21,2019.0,4.0,21.0,30791,45,36,0.21,0.0,0.0,571,5,5,0,2019,4,21,0,0,0,0,0,0,1,0,0
1264,1264,1167,2018/2019,1.0,23.71,0.0,0.2,-4.0,9.2,170.0,,,,,,,,,2019-04-21,2019.0,4.0,21.0,30791,45,36,0.21,0.0,0.0,571,5,5,0,2019,4,21,0,0,0,0,0,0,1,0,0
1265,1265,1168,2018/2019,1.0,18.12,0.0,0.2,-3.0,0.4,50.0,,,,,,,,,2019-04-22,2019.0,4.0,22.0,30792,42,33,0.15,0.0,0.0,434,22,0,0,2019,4,22,0,0,1,0,0,0,0,0,0
1266,1266,1168,2018/2019,1.0,18.12,0.0,0.2,-3.0,0.4,50.0,,,,,,,,,2019-04-22,2019.0,4.0,22.0,30792,42,33,0.15,0.0,0.0,434,22,0,0,2019,4,22,0,0,1,0,0,0,0,0,0
1267,1267,1169,2018/2019,1.0,25.72,0.0,0.0,4.0,1.0,240.0,,,,,,,,,2019-04-23,2019.0,4.0,23.0,30793,46,33,0.18,0.0,0.0,619,53,4,2,2019,4,23,0,0,1,0,0,0,0,0,0
1268,1268,1169,2018/2019,1.0,25.72,0.0,0.0,4.0,1.0,240.0,,,,,,,,,2019-04-23,2019.0,4.0,23.0,30793,46,33,0.18,0.0,0.0,619,53,4,2,2019,4,23,0,0,1,0,0,0,0,0,0
1269,1269,1170,2018/2019,1.0,43.4,0.8,0.8,-8.0,-7.8,270.0,,,,,,,,,2019-04-24,2019.0,4.0,24.0,30794,38,21,0.2,0.8,0.0,1041,0,21,0,2019,4,24,0,0,0,0,0,0,0,1,0
1270,1270,1170,2018/2019,1.0,43.4,0.8,0.8,-8.0,-7.8,270.0,,,,,,,,,2019-04-24,2019.0,4.0,24.0,30794,38,21,0.2,0.8,0.0,1041,0,21,0,2019,4,24,0,0,0,0,0,0,0,1,0
1271,1271,1171,2018/2019,1.0,25.72,0.0,0.8,-1.0,-7.0,290.0,,,,,,,,,2019-04-25,2019.0,4.0,25.0,30795,37,20,0.0,0.0,1.0,620,100,20,4,2019,4,25,0,0,0,0,0,0,0,1,0
1272,1272,1172,2019/2020,2.0,23.04,2.6,3.4,-11.0,-15.6,280.0,,,,,,,,,2020-01-04,2020.0,1.0,4.0,31049,26,16,0.28,2.6,11.0,553,0,19,1,2020,1,4,0,0,0,0,0,0,0,1,0
1273,1273,1173,2019/2020,3.0,54.58,2.3,5.7,-8.0,-19.8,300.0,,,,,,,,,2020-01-05,2020.0,1.0,5.0,31050,16,-1,0.31,2.3,14.0,1310,0,1,23,2020,1,5,0,0,0,1,0,0,0,0,0
1274,1274,1174,2019/2020,2.0,32.88,2.2,7.9,-8.0,-23.0,270.0,,,,,,,,,2020-01-06,2020.0,1.0,6.0,31051,10,4,0.2,2.2,14.0,786,15,14,5,2020,1,6,0,0,0,0,0,0,0,1,0
1275,1275,1175,2019/2020,2.0,41.83,1.6,8.7,6.0,-9.8,280.0,,,,,,,,,2020-01-07,2020.0,1.0,7.0,31052,16,1,0.17,1.6,15.0,1002,28,20,3,2020,1,7,0,0,0,0,0,0,0,1,0
1276,1276,1176,2019/2020,3.0,43.62,5.2,13.9,-3.0,-8.4,290.0,,,,,,,,,2020-01-08,2020.0,1.0,8.0,31053,13,-9,0.52,5.2,16.0,1043,0,24,0,2020,1,8,0,0,0,0,0,0,0,1,0
1277,1277,1177,2019/2020,3.0,50.11,0.4,11.7,2.0,-1.6,310.0,,,,,,,,,2020-01-09,2020.0,1.0,9.0,31054,15,-14,0.04,0.4,17.0,1202,90,6,14,2020,1,9,0,0,0,1,0,0,0,0,0
1278,1278,1178,2019/2020,2.0,63.08,1.3,10.7,15.0,15.6,260.0,,,,,,,,,2020-01-10,2020.0,1.0,10.0,31055,31,12,0.22,1.3,17.0,1511,0,20,0,2020,1,10,0,0,0,0,0,0,0,1,0
1279,1279,1179,2019/2020,2.0,68.9,0.0,8.5,12.0,25.2,230.0,,,,,,,,,2020-01-11,2020.0,1.0,11.0,31056,43,31,0.32,0.0,15.0,1652,0,8,0,2020,1,11,0,0,0,0,0,0,1,0,0
1280,1280,1180,2019/2020,2.0,58.38,0.4,7.3,3.0,21.8,260.0,,,,,,,,,2020-01-12,2020.0,1.0,12.0,31057,45,8,0.84,0.4,6.0,1401,0,11,5,2020,1,12,0,0,0,0,0,0,0,1,0
1281,1281,1181,2019/2020,1.0,49.44,0.8,2.9,-23.0,-7.0,240.0,,,,,,,,,2020-01-13,2020.0,1.0,13.0,31058,22,13,0.04,0.8,3.0,1188,13,14,2,2020,1,13,0,0,0,0,0,0,0,1,0
1282,1282,1182,2019/2020,1.0,31.76,0.7,3.2,-2.0,-10.8,280.0,,,,,,,,,2020-01-14,2020.0,1.0,14.0,31059,20,10,0.03,0.7,3.0,763,94,13,2,2020,1,14,0,0,0,0,0,0,0,1,0
1283,1283,1183,2019/2020,1.0,49.21,1.9,3.8,0.0,-11.8,290.0,,,,,,,,,2020-01-15,2020.0,1.0,15.0,31060,20,11,0.25,1.9,3.0,1183,0,22,1,2020,1,15,0,0,0,0,0,0,0,1,0
1284,1284,1184,2019/2020,3.0,43.84,6.1,9.9,-2.0,-11.8,330.0,,,,,,,,,2020-01-16,2020.0,1.0,16.0,31061,18,-13,0.48,6.1,5.0,1052,0,6,9,2020,1,16,0,0,0,1,0,0,0,0,0
1285,1285,1185,2019/2020,3.0,74.94,0.4,9.9,-14.0,-21.0,320.0,,,,,,,,,2020-01-17,2020.0,1.0,17.0,31062,4,-18,0.03,0.4,5.0,1800,100,0,24,2020,1,17,0,0,0,1,0,0,0,0,0
1286,1286,1186,2019/2020,2.0,39.37,1.6,10.7,9.0,-3.8,320.0,,,,,,,,,2020-01-18,2020.0,1.0,18.0,31063,13,0,0.14,1.6,4.0,943,1,3,13,2020,1,18,0,0,0,1,0,0,0,0,0
1287,1287,1187,2019/2020,3.0,49.21,3.1,13.1,1.0,-1.0,290.0,,,,,,,,,2020-01-19,2020.0,1.0,19.0,31064,14,-10,0.34,3.1,5.0,1183,0,16,4,2020,1,19,0,0,0,0,0,0,0,1,0
1288,1288,1188,2019/2020,3.0,51.0,0.3,11.5,-15.0,-14.8,360.0,,,,,,,,,2020-01-20,2020.0,1.0,20.0,31065,-1,-9,0.04,0.3,6.0,1222,100,0,17,2020,1,20,0,0,0,1,0,0,0,0,0
1289,1289,1189,2019/2020,2.0,38.25,0.0,5.4,11.0,0.4,300.0,,,,,,,,,2020-01-21,2020.0,1.0,21.0,31066,10,-8,0.0,0.0,5.0,916,88,2,20,2020,1,21,0,0,0,1,0,0,0,0,0
1290,1290,1190,2019/2020,2.0,44.07,0.4,5.4,8.0,10.0,290.0,,,,,,,,,2020-01-22,2020.0,1.0,22.0,31067,21,3,0.06,0.4,5.0,1055,97,12,12,2020,1,22,0,0,0,0,0,0,0,1,0
1291,1291,1191,2019/2020,2.0,38.92,0.0,3.8,11.0,18.2,290.0,,,,,,,,,2020-01-23,2020.0,1.0,23.0,31068,29,19,0.0,0.0,5.0,932,52,23,1,2020,1,23,0,0,0,0,0,0,0,1,0
1292,1292,1192,2019/2020,2.0,13.65,0.0,0.7,2.0,17.0,270.0,,,,,,,,,2020-01-24,2020.0,1.0,24.0,31069,31,27,0.0,0.0,5.0,326,33,6,0,2020,1,24,0,0,0,0,0,0,1,0,0
1293,1293,1193,2019/2020,2.0,44.52,5.0,5.4,-1.0,12.6,130.0,,,,,,,,,2020-01-25,2020.0,1.0,25.0,31070,30,16,0.58,5.0,5.0,1068,29,0,0,2020,1,25,0,0,0,0,0,1,0,0,0
1294,1294,1194,2019/2020,3.0,37.8,1.3,6.7,-3.0,3.4,280.0,,,,,,,,,2020-01-26,2020.0,1.0,26.0,31071,27,13,0.16,1.3,8.0,910,38,15,0,2020,1,26,0,0,0,0,0,0,0,1,0
1295,1295,1195,2019/2020,3.0,48.54,2.8,9.1,-10.0,-10.0,280.0,,,,,,,,,2020-01-27,2020.0,1.0,27.0,31072,17,9,0.23,2.8,8.0,1165,0,19,5,2020,1,27,0,0,0,0,0,0,0,1,0
1296,1296,1196,2019/2020,3.0,32.21,0.5,9.6,-5.0,-14.8,290.0,,,,,,,,,2020-01-28,2020.0,1.0,28.0,31073,12,4,0.03,0.5,8.0,774,48,2,20,2020,1,28,0,0,0,1,0,0,0,0,0
1297,1297,1197,2019/2020,2.0,35.79,0.0,9.6,0.0,-11.4,330.0,,,,,,,,,2020-01-29,2020.0,1.0,29.0,31074,11,1,0.0,0.0,8.0,857,100,0,11,2020,1,29,0,1,0,0,0,0,0,0,0
1298,1298,1198,2019/2020,2.0,19.01,0.0,4.6,6.0,-1.6,360.0,,,,,,,,,2020-01-30,2020.0,1.0,30.0,31075,18,9,0.0,0.0,8.0,455,100,2,1,2020,1,30,0,1,0,0,0,0,0,0,0
1299,1299,1199,2019/2020,2.0,22.82,0.0,3.3,1.0,1.8,260.0,,,,,,,,,2020-01-31,2020.0,1.0,31.0,31076,19,11,0.0,0.0,8.0,548,88,19,0,2020,1,31,0,0,0,0,0,0,0,1,0
1300,1300,1200,2019/2020,2.0,,,,,,,,,,,,,,,2020-02-01,2020.0,2.0,1.0,31077,17,12,0.05,0.6,7.0,622,0,24,0,2020,2,1,0,0,0,0,0,0,0,1,0
1301,1301,1201,2019/2020,2.0,23.94,0.2,,,,290.0,,,,,,,,,2020-02-02,2020.0,2.0,2.0,31078,14,5,0.02,0.2,8.0,576,60,8,16,2020,2,2,0,0,0,1,0,0,0,0,0
1302,1302,1202,2019/2020,2.0,60.84,1.9,,0.0,,280.0,,,,,,,,,2020-02-03,2020.0,2.0,3.0,31079,14,8,0.2,1.9,8.0,1458,0,22,2,2020,2,3,0,0,0,0,0,0,0,1,0
1303,1303,1203,2019/2020,2.0,47.42,0.2,,9.0,,270.0,,,,,,,,,2020-02-04,2020.0,2.0,4.0,31080,23,10,0.02,0.2,8.0,1140,0,20,1,2020,2,4,0,0,0,0,0,0,0,1,0
1304,1304,1204,2019/2020,1.0,48.32,1.0,,-11.0,,290.0,,,,,,,,,2020-02-05,2020.0,2.0,5.0,31081,12,-1,0.12,1.0,9.0,1158,43,11,12,2020,2,5,0,0,0,1,0,0,0,0,0
1305,1305,1205,2019/2020,3.0,30.65,3.5,,23.0,,200.0,,,,,,,,,2020-02-06,2020.0,2.0,6.0,31082,35,7,0.33,3.5,10.0,737,0,0,0,2020,2,6,0,0,0,0,0,0,1,0,0
1306,1306,1206,2019/2020,3.0,53.69,4.0,10.8,0.0,,290.0,,,,,,,,,2020-02-07,2020.0,2.0,7.0,31083,35,-9,0.69,4.0,9.0,1287,0,7,1,2020,2,7,0,0,0,0,0,0,1,0,0
1307,1307,1207,2019/2020,3.0,66.66,0.0,10.6,-44.0,-32.8,280.0,,,,,,,,,2020-02-08,2020.0,2.0,8.0,31084,-8,-17,0.0,0.0,9.0,1600,7,16,8,2020,2,8,0,0,0,0,0,0,0,1,0
1308,1308,1208,2019/2020,2.0,43.62,1.1,9.8,18.0,-10.2,250.0,,,,,,,,,2020-02-09,2020.0,2.0,9.0,31085,11,-10,0.05,1.1,9.0,1046,48,21,1,2020,2,9,0,0,0,0,0,0,0,1,0
1309,1309,1209,2019/2020,3.0,44.96,4.1,13.7,10.0,2.6,210.0,,,,,,,,,2020-02-10,2020.0,2.0,10.0,31086,19,10,0.45,4.1,9.0,1080,0,13,3,2020,2,10,0,0,0,0,0,0,0,1,0
1310,1310,1210,2019/2020,3.0,35.34,0.8,13.5,6.0,7.2,290.0,,,,,,,,,2020-02-11,2020.0,2.0,11.0,31087,25,7,0.03,0.8,10.0,846,0,12,2,2020,2,11,0,0,0,0,0,0,0,1,0
1311,1311,1211,2019/2020,2.0,60.4,3.0,13.0,-15.0,-5.8,290.0,,,,,,,,,2020-02-12,2020.0,2.0,12.0,31088,11,5,0.2,3.0,10.0,1449,8,22,2,2020,2,12,0,0,0,0,0,0,0,1,0
1312,1312,1212,2019/2020,3.0,41.16,2.0,11.0,7.0,6.2,280.0,,,,,,,,,2020-02-13,2020.0,2.0,13.0,31089,17,2,0.2,2.0,11.0,986,0,23,0,2020,2,13,0,0,0,0,0,0,0,1,0
1313,1313,1213,2019/2020,2.0,56.37,0.4,11.4,-14.0,-13.0,310.0,,,,,,,,,2020-02-14,2020.0,2.0,14.0,31090,2,-17,0.04,0.4,12.0,1351,100,5,19,2020,2,14,0,0,0,1,0,0,0,0,0
1314,1314,1214,2019/2020,2.0,43.84,0.0,10.3,11.0,-0.8,250.0,,,,,,,,,2020-02-15,2020.0,2.0,15.0,31091,14,-3,0.0,0.0,12.0,1053,100,22,2,2020,2,15,0,0,0,0,0,0,0,1,0
1315,1315,1215,2019/2020,1.0,56.37,1.2,7.4,-1.0,-0.8,270.0,,,,,,,,,2020-02-16,2020.0,2.0,16.0,31092,13,7,0.15,1.2,12.0,1350,0,24,0,2020,2,16,0,0,0,0,0,0,0,1,0
1316,1316,1216,2019/2020,1.0,50.11,0.7,7.3,-2.0,-0.4,280.0,,,,,,,,,2020-02-17,2020.0,2.0,17.0,31093,11,-2,0.06,0.7,12.0,1203,35,17,4,2020,2,17,0,0,0,0,0,0,0,1,0
1317,1317,1217,2019/2020,3.0,39.37,3.9,8.2,12.0,11.4,200.0,,,,,,,,,2020-02-18,2020.0,2.0,18.0,31094,23,5,0.35,3.9,12.0,944,0,0,0,2020,2,18,0,0,0,0,1,0,0,0,0
1318,1318,1218,2019/2020,3.0,78.74,1.3,7.5,-3.0,7.2,270.0,,,,,,,,,2020-02-19,2020.0,2.0,19.0,31095,18,-13,0.15,1.3,13.0,1889,20,23,0,2020,2,19,0,0,0,0,0,0,0,1,0
1319,1319,1219,2019/2020,2.0,59.5,0.0,7.1,-27.0,-23.2,300.0,,,,,,,,,2020-02-20,2020.0,2.0,20.0,31096,-7,-16,0.0,0.0,13.0,1429,2,23,1,2020,2,20,0,0,0,0,0,0,0,1,0
1320,1320,1220,2019/2020,2.0,44.52,0.0,7.1,15.0,-4.0,280.0,,,,,,,,,2020-02-21,2020.0,2.0,21.0,31097,8,-13,0.0,0.0,13.0,1071,100,13,11,2020,2,21,0,0,0,0,0,0,0,1,0
1321,1321,1221,2019/2020,1.0,58.83,0.0,5.9,6.0,3.0,280.0,,,,,,,,,2020-02-22,2020.0,2.0,22.0,31098,15,0,0.0,0.0,13.0,1414,33,21,3,2020,2,22,0,0,0,0,0,0,0,1,0
1322,1322,1222,2019/2020,1.0,31.54,0.0,5.2,10.0,12.4,290.0,,,,,,,,,2020-02-23,2020.0,2.0,23.0,31099,24,15,0.0,0.0,13.0,757,95,21,2,2020,2,23,0,0,0,0,0,0,0,1,0
1323,1323,1223,2019/2020,2.0,40.94,0.0,1.3,3.0,15.2,270.0,,,,,,,,,2020-02-24,2020.0,2.0,24.0,31100,27,15,0.0,0.0,13.0,982,93,24,0,2020,2,24,0,0,0,0,0,0,0,1,0
1324,1324,1224,2019/2020,1.0,16.78,1.2,1.2,-1.0,12.8,270.0,,,,,,,,,2020-02-25,2020.0,2.0,25.0,31101,26,21,0.05,1.2,13.0,400,1,16,3,2020,2,25,0,0,0,0,0,0,0,1,0
1325,1325,1225,2019/2020,1.0,14.99,0.6,1.8,-1.0,5.2,120.0,,,,,,,,,2020-02-26,2020.0,2.0,26.0,31102,25,17,0.04,0.6,13.0,361,0,4,1,2020,2,26,0,0,0,0,0,1,0,0,0
1326,1326,1226,2019/2020,3.0,69.35,9.5,11.3,-2.0,-0.2,110.0,,,,,,,,,2020-02-27,2020.0,2.0,27.0,31103,23,0,1.58,9.5,13.0,1663,0,10,0,2020,2,27,1,0,0,0,0,0,0,0,0
1327,1327,1227,2019/2020,3.0,65.77,1.9,13.2,-21.0,-23.0,270.0,,,,,,,,,2020-02-28,2020.0,2.0,28.0,31104,2,-4,0.21,1.9,18.0,1578,0,24,0,2020,2,28,0,0,0,0,0,0,0,1,0
1328,1328,1228,2019/2020,2.0,44.52,1.5,14.7,2.0,-16.6,300.0,,,,,,,,,2020-02-29,2020.0,2.0,29.0,31105,4,-11,0.15,1.5,18.0,1070,0,18,6,2020,2,29,0,0,0,0,0,0,0,1,0
1329,1329,1229,2019/2020,2.0,,0.3,15.0,5.0,-7.0,,,,,,,,,,2020-03-01,2020.0,3.0,1.0,31106,11,-9,0.03,0.3,19.0,1102,47,1,23,2020,3,1,0,0,0,1,0,0,0,0,0
1330,1330,1230,2019/2020,2.0,,0.7,14.5,19.0,15.4,,,,,,,,,,2020-03-02,2020.0,3.0,2.0,31107,28,11,0.07,0.7,19.0,1162,7,8,1,2020,3,2,0,0,0,0,0,0,1,0,0
1331,1331,1231,2019/2020,2.0,,0.8,14.7,2.0,16.8,,,,,,,,,,2020-03-03,2020.0,3.0,3.0,31108,30,25,0.16,0.8,19.0,969,38,13,0,2020,3,3,0,0,0,0,0,0,0,1,0
1332,1332,1232,2019/2020,3.0,,4.0,9.2,-1.0,14.4,,,,,,,,,,2020-03-04,2020.0,3.0,4.0,31109,29,11,0.59,4.0,20.0,2062,0,23,0,2020,3,4,0,0,0,0,0,0,0,1,0
1333,1333,1233,2019/2020,2.0,,1.0,8.3,-15.0,-6.0,,,,,,,,,,2020-03-05,2020.0,3.0,5.0,31110,14,8,0.1,1.0,19.0,1429,6,15,9,2020,3,5,0,0,0,0,0,0,0,1,0
1334,1334,1234,2019/2020,1.0,,1.2,8.0,4.0,-4.0,,,,,,,,,,2020-03-06,2020.0,3.0,6.0,31111,18,2,0.03,1.2,19.0,504,19,4,0,2020,3,6,0,0,1,0,0,0,0,0,0
1335,1335,1235,2019/2020,1.0,,0.0,7.7,-11.0,-16.8,,,,,,,,,,2020-03-07,2020.0,3.0,7.0,31112,7,-4,0.0,0.0,19.0,1193,98,0,11,2020,3,7,0,0,0,1,0,0,0,0,0
1336,1336,1236,2019/2020,1.0,,0.0,7.0,15.0,2.4,,,,,,,,,,2020-03-08,2020.0,3.0,8.0,31113,24,5,0.0,0.0,18.0,1491,92,13,11,2020,3,8,0,0,0,0,0,0,0,1,0
1337,1337,1237,2019/2020,2.0,,0.0,6.2,12.0,16.0,,,,,,,,,,2020-03-09,2020.0,3.0,9.0,31114,34,23,0.0,0.0,18.0,1369,86,24,0,2020,3,9,0,0,0,0,0,0,0,1,0
